filename,words/sentences,letters/senetences,letters/words,blw,lable,predict
traindata,traindata,traindata,traindata,traindata,traindata,traindata
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (116).txt,22.3,151.0,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (675).txt,3.35,23.4,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (240).txt,14.666666666666666,86.44444444444444,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (208).txt,8.5625,42.9375,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (520).txt,11.4,73.93333333333334,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (1).txt,12.625,76.70833333333333,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1061).txt,21.583333333333332,140.16666666666666,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (117).txt,42.43103448275862,325.0344827586207,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (221).txt,9.75,46.125,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (853).txt,32.83076923076923,240.52307692307693,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (386).txt,18.17391304347826,109.43478260869566,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (12).txt,17.75,86.875,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (167).txt,17.58823529411765,98.23529411764706,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (62).txt,9.84,51.4,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (355).txt,20.736842105263158,129.31578947368422,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (535).txt,14.956521739130435,90.84782608695652,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (834).txt,21.0,127.3,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (403).txt,14.2,89.9,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (3).txt,17.151515151515152,101.75757575757575,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (820).txt,13.181818181818182,76.36363636363636,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (562).txt,13.976190476190476,83.4047619047619,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (184).txt,31.0,202.07692307692307,2,2.0
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (239).txt,22.928571428571427,131.07142857142858,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (409).txt,20.7,151.5,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (199).txt,29.23076923076923,206.46153846153845,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (152).txt,24.34375,142.71875,1,2.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (216).txt,13.0,78.04166666666667,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (547).txt,24.110169491525422,178.46610169491527,3,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (717).txt,18.2,92.2,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (213).txt,20.875,129.875,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (725).txt,52.758620689655174,374.12068965517244,3,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (636).txt,12.307692307692308,73.53846153846153,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (492).txt,21.7,148.6,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-11/vm-11 (32).txt,11.833333333333334,63.416666666666664,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (349).txt,27.531645569620252,187.72151898734177,3,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (273).txt,20.72222222222222,119.94444444444444,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (753).txt,18.5,118.875,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (65).txt,14.705882352941176,89.3529411764706,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (304).txt,23.0,136.57894736842104,1,2.0
data/ppVietnamese_by_catalog/Normal/KGS_NLD_/KGS_NLD_ (134).txt,17.944444444444443,110.88888888888889,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (39).txt,22.136363636363637,131.22727272727272,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (538).txt,15.620689655172415,98.82758620689656,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-4/vm-4 (26).txt,14.545454545454545,76.54545454545455,1,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (8).txt,14.1,83.2,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (111).txt,21.0,115.375,1,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (119).txt,18.5,114.57142857142857,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (50).txt,14.4,86.2,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (380).txt,20.4390243902439,117.60975609756098,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (491).txt,23.23076923076923,149.3846153846154,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (236).txt,22.65,151.85,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (527).txt,19.555555555555557,118.11111111111111,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (685).txt,12.75,73.5,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (202).txt,11.092592592592593,57.31481481481482,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (53).txt,18.615384615384617,101.6923076923077,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (78).txt,17.272727272727273,93.36363636363636,1,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (11).txt,18.0,110.4,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (186).txt,15.444444444444445,91.48148148148148,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (69).txt,16.708333333333332,94.45833333333333,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (484).txt,14.025641025641026,81.97435897435898,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (77).txt,16.75,108.5,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (774).txt,27.125,172.0,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (278).txt,41.4,332.1,3,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (329).txt,22.8,139.8,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (393).txt,24.6875,166.875,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (236).txt,52.6,382.6,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_NLD_/SKDA_NLD_ (1045).txt,45.5,325.0,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (8).txt,17.88888888888889,114.11111111111111,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (120).txt,12.904761904761905,68.61904761904762,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (825).txt,34.9277108433735,271.50602409638554,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (179).txt,38.833333333333336,298.030303030303,3,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (342).txt,22.141414141414142,128.46464646464648,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (371).txt,12.4,78.8,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (101).txt,9.142857142857142,44.04761904761905,1,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (125).txt,16.789473684210527,97.15789473684211,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (54).txt,17.347826086956523,93.8695652173913,1,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (60).txt,33.09090909090909,182.9090909090909,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (816).txt,24.416666666666668,146.25,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (191).txt,34.57142857142857,214.14285714285714,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-7/vm-7 (102).txt,17.294117647058822,98.82352941176471,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (404).txt,13.875,78.0,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-3/vm-3 (28).txt,8.5,49.666666666666664,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (531).txt,24.714285714285715,147.9047619047619,2,2.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (309).txt,17.75,118.5,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (294).txt,16.916666666666668,92.02083333333333,1,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (152).txt,15.714285714285714,97.21428571428571,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (920).txt,26.727272727272727,175.56060606060606,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (227).txt,18.454545454545453,114.27272727272727,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (290).txt,15.157894736842104,86.8157894736842,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (85).txt,20.285714285714285,127.71428571428571,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (439).txt,20.272727272727273,137.77272727272728,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (646).txt,23.692307692307693,148.84615384615384,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (668).txt,17.5,119.5,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (412).txt,11.19047619047619,83.61904761904762,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (175).txt,18.0,125.0,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (632).txt,10.833333333333334,72.88888888888889,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (614).txt,10.6,65.3,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (165).txt,19.142857142857142,100.92857142857143,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (312).txt,18.428571428571427,113.42857142857143,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (738).txt,12.021739130434783,73.67391304347827,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (211).txt,21.9,151.2,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (306).txt,19.533333333333335,112.6,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (127).txt,38.76,249.72,3,2.0
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (27).txt,18.8,102.4,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (81).txt,17.0,246.26666666666668,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (312).txt,11.727272727272727,84.9090909090909,2,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (149).txt,10.727272727272727,57.45454545454545,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (700).txt,18.5,138.25,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (421).txt,33.13513513513514,241.3108108108108,3,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (77).txt,32.13986013986014,220.16783216783216,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (206).txt,24.65625,189.03125,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (598).txt,22.333333333333332,157.66666666666666,1,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (105).txt,24.714285714285715,157.42857142857142,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (149).txt,21.975824175824176,158.09450549450548,3,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (54).txt,24.9,162.3,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (232).txt,8.171052631578947,45.68421052631579,1,2.0
data/ppVietnamese_by_catalog/Easy/t/t (34).txt,12.90625,73.78125,1,2.0
data/ppVietnamese_by_catalog/Normal/DL_TN_/DL_TN_ (312).txt,24.88888888888889,150.66666666666666,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (278).txt,12.71111111111111,64.42222222222222,1,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (114).txt,11.846511627906978,86.25581395348837,3,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (155).txt,12.821428571428571,72.41208791208791,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (588).txt,14.75,93.2,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (584).txt,26.666666666666668,188.33333333333334,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (162).txt,19.40625,114.5625,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (641).txt,12.166666666666666,85.16666666666667,1,2.0
data/ppVietnamese_by_catalog/Difficult/tl/tl (139).txt,18.470212765957445,128.01276595744682,3,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (298).txt,12.25,71.25,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (349).txt,13.5,83.83333333333333,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (288).txt,13.8,91.05714285714286,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (148).txt,17.075,98.975,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (112).txt,15.090909090909092,81.72727272727273,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (430).txt,20.333333333333332,141.4,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (19).txt,10.90625,63.34375,1,2.0
data/ppVietnamese_by_catalog/Normal/LD_TN_/LD_TN_ (735).txt,17.8,103.2,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (7).txt,16.285714285714285,118.14285714285714,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (933).txt,29.38095238095238,203.88095238095238,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (280).txt,15.818181818181818,85.6969696969697,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (960).txt,24.373831775700936,164.92523364485982,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (67).txt,32.33009708737864,238.04854368932038,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (33).txt,29.28395061728395,226.0493827160494,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (401).txt,26.693181818181817,206.17045454545453,3,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (76).txt,13.411764705882353,72.94117647058823,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (562).txt,18.487179487179485,113.35897435897436,2,2.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (28).txt,26.695652173913043,143.84782608695653,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (859).txt,26.683168316831683,194.45544554455446,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (175).txt,15.0,81.0,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (8).txt,20.470588235294116,105.1470588235294,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (866).txt,12.788461538461538,73.51923076923077,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (291).txt,27.24390243902439,167.78048780487805,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (298).txt,11.095238095238095,61.80952380952381,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (463).txt,16.916666666666668,107.0,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (339).txt,12.8,63.8,1,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (355).txt,30.2,216.4,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (309).txt,21.857142857142858,136.85714285714286,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (647).txt,19.444444444444443,128.22222222222223,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (529).txt,23.692307692307693,167.6153846153846,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (38).txt,23.5,167.1,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (229).txt,29.09090909090909,187.54545454545453,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (734).txt,20.833333333333332,147.16666666666666,2,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (197).txt,22.75862068965517,137.31034482758622,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (272).txt,12.0,79.16666666666667,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (150).txt,17.142857142857142,94.21428571428571,1,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (218).txt,43.1875,356.9375,3,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (400).txt,11.0625,70.4375,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (448).txt,37.679245283018865,276.5660377358491,3,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (264).txt,15.303030303030303,97.96969696969697,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (517).txt,28.283783783783782,177.75675675675674,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (41).txt,37.76190476190476,275.7142857142857,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (209).txt,15.219178082191782,90.04109589041096,2,2.0
data/ppVietnamese_by_catalog/Normal/CG_TH_/CG_TH_ (221).txt,20.8,123.75,2,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (33).txt,23.4,141.06666666666666,2,2.0
data/ppVietnamese_by_catalog/Easy/mnhp/mnhp (44).txt,14.26086956521739,66.95652173913044,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (688).txt,18.93220338983051,133.32203389830508,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (555).txt,24.341666666666665,179.3,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (50).txt,16.12,84.84,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (95).txt,11.0,62.22222222222222,1,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (811).txt,17.833333333333332,105.83333333333333,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (263).txt,38.46376811594203,309.8840579710145,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-9/vm-9 (63).txt,15.272727272727273,94.9090909090909,1,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (22).txt,14.428571428571429,91.57142857142857,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (535).txt,19.0,115.0,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (99).txt,18.545454545454547,121.18181818181819,2,2.0
data/ppVietnamese_by_catalog/Difficult/l/l (211).txt,31.34433962264151,219.77830188679246,3,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (816).txt,35.12068965517241,278.55172413793105,3,2.0
data/ppVietnamese_by_catalog/Easy/vm-12/vm-12 (16).txt,14.5,78.5,1,2.0
data/ppVietnamese_by_catalog/Easy/mn/mn (4).txt,8.534883720930232,43.25581395348837,1,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (103).txt,21.0,139.25,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (406).txt,16.333333333333332,112.16666666666667,2,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (130).txt,20.454545454545453,125.96969696969697,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (301).txt,18.89189189189189,112.64864864864865,2,2.0
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (579).txt,22.0,119.0,2,2.0
data/ppVietnamese_by_catalog/Easy/ct24/ct24 (53).txt,10.914285714285715,56.98571428571429,1,2.0
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (168).txt,12.147058823529411,72.11764705882354,2,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (172).txt,21.454545454545453,150.72727272727272,2,2.0
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (251).txt,16.48148148148148,107.07407407407408,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (36).txt,10.142857142857142,51.61904761904762,1,2.0
data/ppVietnamese_by_catalog/Easy/vm-8/vm-8 (9).txt,14.65,75.9,1,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (539).txt,19.11111111111111,129.33333333333334,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-3/tn-3 (24).txt,21.0,117.0,1,2.0
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (128).txt,17.5,105.5,2,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (269).txt,12.428571428571429,69.45714285714286,2,2.0
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (155).txt,25.142857142857142,157.14285714285714,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (305).txt,25.0,133.38888888888889,1,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (900).txt,21.46153846153846,144.96153846153845,2,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (864).txt,25.65934065934066,196.01098901098902,3,2.0
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (602).txt,15.416666666666666,89.41666666666667,2,2.0
data/ppVietnamese_by_catalog/Easy/vm-5/vm-5 (72).txt,13.807692307692308,72.84615384615384,1,2.0
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (12).txt,22.0,136.0,2,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (543).txt,17.5,105.75,1,2.0
data/ppVietnamese_by_catalog/Easy/sgk/sgk (104).txt,10.923076923076923,59.07692307692308,1,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (226).txt,8.333333333333334,42.803030303030305,1,2.0
data/ppVietnamese_by_catalog/Normal/KGS_NLD_/KGS_NLD_ (127).txt,16.692307692307693,88.46153846153847,2,2.0
data/ppVietnamese_by_catalog/Easy/tn-2/tn-2 (117).txt,16.9,93.55,1,2.0
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (675).txt,33.23076923076923,235.30769230769232,3,2.0
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (20).txt,15.133333333333333,84.93333333333334,2,2.0
data/ppVietnamese_by_catalog/Normal/DH_VNE_/DH_VNE_ (368).txt,11.12,77.0,2,2.0
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (186).txt,25.017241379310345,211.22413793103448,3,2.0
data/ppVietnamese_by_catalog/Easy/tn-1/tn-1 (209).txt,14.947368421052632,80.57894736842105,1,2.0
