file;ratio;blw;allNoun
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-sci-8.tei;16.1971830986;table | candle | times | out | floor | sky | experiment | axis | flat | star | watch | water | glass | path | day | room | i | air | planet | can | night | side | mean;help | rocket | being | four | scientist | uranus | earth | still | lakh | now | sky | kilometer | marks | east | plate | means | far | ruler | rise | watch | dark | know | front | shadow | saturn | day | room | like | morning | night | small | found | venus | round | two | glasses | set | globe | plant | see | jupiter | thirteen | measure | candle | living | ways | sun | moon | 3 | experiment | hill | side | be | notice | do | joy | use | water | reason | path | fifteen | change | stone | getting | keep | place | or | first | height | will | table | cloud | size | mercury | little | bangladesh | remains | west | top | there | three | much | hundred thousand | mars | carrying out | store | more | flat | thousand | glass | part | ha | spin | distance | 13 | look | tree | us | air | planet | can | following | are | heart | rainfall | soil | one | it | at | have | in | need | times | axis | floor | get | water level | same | take | fill | picture | satellite | elements | star | may | eighty | rain | stay | eight | mankind | why | man | a | give | i | light | no | neptune | doe | so | time | crore
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-christ-3.tei;15.4639175258;well | play | good | wall | house | men | visit | times | down | i | land | can | cook | path | side;fall | hate | better | wall | do | good | handle | get | break | me | know | hands | cook | like | bad | side | harm | people | house | creation | back | see | are | liking | parent | god | above | terms | dweller | men | cake | spoil | path | come | change | care | ill | keep | think | love | feel | one | down | brush | or | visit | two | sunlight | way | more | hurt | plant | hi | child | ha | he | play | work | tree | as | us | can | praise | fun | it | say | someone | goodness | in | times | no | things | make | same | take | animal | human beings | forgiveness | sin | picture | draw | favourite | symbol | who | rain | falls | why | man | a | land | i | colour | well | doe | person | so | mother
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-sci-9.tei;16.6666666667;down | sister | land | room | family | i | house | well | brother | teacher | water | uncle | can | smoke | meet | table | lesson | air | problem | out;money | lack | rooms | find | lakh | grandmother | family | much | father | writing | better | teaching | he | might | then | sitting | food | rise | half | affect | brother | stink | grandfather | large | malnutrition | shortage | small | stays | accumulation | learning | people | house | college | are | scarcity | hamper | transport | out | wa | increase | won | above | cause | land area | be | full | do | attention | water | difficulty | concentrate | meet | teacher | sister | country | study | keep | amount | smoke | garbage | a | number | one | down | female | table | lesson | total | quality | size | plot | bangladesh | there | three | relations | grasping | examination | lot | more | classroom | hi | uncle | ha | population | 11 | 12 | 15 | us | air | will | can | grasp | situation | problem | male | seven | want | give | resident | it | as | have | in | importing | get | member | read | grand | who | cleaning | student | class | building | land | i | well | disease | doe | mother | crore
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-christ-4.tei;15.2542372881;boy | right | i | down | call | can | path | sleep | order;son | right | love | words | people | creation | thus | back | jesus | down | say | sleep | at | have | church | go | divine | one | he | wa | god | there | same | call | way | time | objective | lord | hi | main | a | holy | am | samuel | serve | here | it | fell | know | listening | path | now | must | me | boy | bible | in | third | servant | study | so | will | i | priest | place | can | mother | order | lay
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-socStud-1.tei;12.5;house | year | home | staff | teacher | engineer | goat | play | good | men | school | day | card | town | boy | goddess | e | name | i | well | can | night;peace | help | money | ramadan | month | four | chicken | islam | judges | group | knowledge | mosque | young | 4 | rich | hinduism | take | food | kind | know | birth | world | one | day | condition | name | desire | school | necessary | like | grief | rearing | night | works | clothes | duck | poor | old | who | people | house | allah | playmate | relative | society | are | lawyer | cattle | home | liking | agriculture | event | neighbourhood | living | flower | christ | lots | religion | buddha | staff | cause | christmas | be | men | christian | power | quran | joy | muslim | easter sunday | let | wear | come | teacher | celebration | boy | goddess | country | taking | equal | businessmen | or | love | sweet | profession | community | due | why | muhammad | delicious | village | respect | engineer | bangladesh | festival | hindu | wa | there | three | christianity | way | time | forward | friend | function | invite | holy | great | neighbour | part | adult | e | ha | present | town | autumn | gautama buddha | join | born | wish | work | us | will | can | fun | study | devotion | give | december | household | year | wealth | it | greeting card | as | at | have | prayer | need | girl | doctor | fanfare | make | buddhist | same | read | buddhism | followers | special | income | human beings | bandana | goat | durga | play | sm | good friday | sacrifice | assist | religious festival | fruit | two | student | lakshmi | class | a | fasting | in | i | age | well | doe | ways | classmate | things | occasion
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-christ-5.tei;17.5;pond | cow | star | family | fence | eye | i | house | image | year | mind | water | benefit | master | can | night | home | sky | day | pool | mean;six | help | being | kill | welfare | earth | chicken | find | cut | sky | do | sick | means | know | words | compound | like | lost | die | benefit | night | river | mean | harm | set | fence | people | house | creation | back | see | are | year | home | living | flower | god | daytime | moon | get | bird | be | eating | parent | use | here | water | spoil | put | come | throw | care | taking | days | keep | place | or | family | image | one | owner | given | there | germ | master | lot | waste | eyes | serve | neighbour | hi | representative | rubbish | ha | behalf | he | kind | word | look | work | tree | us | will | can | nurture | example | give | mind | it | as | at | want | in | cows | pond | lamb | no | things | song | member | take | animal | finding | so | sin | sell | plant | star | human being | who | insect | fruit | fertilizer | why | pool | a | i | responsibility | shade | sun
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-socStud-10.tei;16.4285714286;fence | house | play | culture | sharp | folk | hide | shirt | bowl | boat | rice | cricket | men | football | eye | day | bread | town | noodle | name | i | race | side;kite | show | dance | dish | chicken | religious | ethic | tobin | group | bhutan | lungi | bangla | rich | trousers | hinduism | main | local | wearing | plate | song | food | game | world | now | bread | like | urdu | large | priest | nose | small | bamboo | round | clothes | seventeen | fence | people | house | bowls | hair | culture | are | folk | blouse | flower | hide | marathi | nepal | ethnic group | race | temple | men | christian | wa | muslim | here | pagoda | kameez | maths | teach | language | country | region | favorite | days | surround | side | or | wear | burma | there | shalwar | one | village | uria | staple | boat | sari | bangladesh | area | festival | hindu | flying | three | name | 2 | yak | brick | type | eyes | form | it | classical music | pulse | ha | tamil | town | kind | rice | frock | look | us | will | do | ai | modern | india | cricket | as | have | in | sharp | education | skirt | ethnicity | shirt | seek | buddhist | who | 1 | followers | peoples | vegetable | picture | play | trouser | favourite | football | two | ethnic | man | a | singer | noodle | cloth | i | punjabi | life | face | meat
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-christ-6.tei;14.7286821705;race | school | good | saint | i | universe | image | well | second | down | single | book | can | letter | house | path | deed | vision | name;gospels | show | new testament | four | go | love | religious | devotee | death | 21 | deeds | 29 | spread | 4 | teaching | main | do | good | read | luke | courage | know | words | world | now | down | school | heaven | name | fourth part | slavery | try | race | vision | house | second | are | preaching | book of revelation | divine | ways | god | religion | messenger | be | christian | intimate | compilation | 27 | put | path | come | faith | great | bible | universe | salvation | book | first | letters | divide | egypt | image | jesus | christian religion | moral | names | church | message | little | few | revelation | there | two | mark | intention | saint | john | firm | way | holy | part | gain | ha | he | saint john | israelites | work | see | us | will | can | country | affection | history | in | thus | it | an | single | at | have | prayer | plan | as | relationship | old testament | things | acts | same | 1 | matthew | parts | followers | human beings | disciple | independent | slave | who | mankind | man | a | third | i | well | person | hi | so | time
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-socStud-11.tei;18.75;count | boy | illiterate | room | family | map | i | house | mind | page | down | book | good | right | sleep | can | uncle | table | out | aunt | side;sleep | rooms | find | increase | writing | environment | treatment | main | do | good | get | food | possible | world | trouble | now | necessary | like | grandfather | large | small | side | clothes | crowd | people | house | see | growth | result | girl | transport | out | grandmother | behind | health | cause | exercise | be | parent | reason | right hand | let | wear | comparison | rapid growth | country | study | page | map | social | family | number | down | female | roads | table | size | bangladesh | area | introduction | there | two | fast | few | way | more | illiterate | boy | mind | uncle | ha | effort | population | count | look | us | nine | can | medical care | male | ill | are | compare | give | india | it | as | large number | at | have | in | need | education | fill | winter | percent | member | book | sick | income | so | nice | development | picture | lag | chance | opportunity | a | i | doe | person | aunt
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-christ-7.tei;9.3023255814;down | good | door | garden | can | i | hearing | leave | snake | teacher | day | pollution;relation | go | earth | happiness | one | now | knowledge | thinking | jesus christ | attraction | bush | spread | satan | fig | sent | then | good | garden | descendants | read | suffering | snake | trouble | hearing | day | heaven | lost | die | eve | leave | steal | generation | born | result | wa | god | ha | increase | behind | humankind | ate | get | be | who | disobedience | parent | eligibility | joy | sorrow | story | free | forbidden fruit | come | teacher | care | faith | great | bible | ill | equal | neglect | first | love | confession | feelings | down | elder | church | drove | unhappiness | are | given | there | due | much | hiding | tell | life | door | holy | far cry | part | child | an | he | sound | look | eden | original sin | tree | soul | us | will | can | guise | baptism | quarrel | bearing | do | in | thus | it | sacrament | as | purity | have | prayer | anguish | lie | relationship | no | things | peace | take | human beings | forgiveness | sin | use | fruit | coming | man | a | i | or | so | adam | pollution | original | know
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-socStud-2.tei;20.0;bridge | family | house | year | lion | pond | table | chair | engineer | office | space | field | nurse | farming | goat | week | good | run | garden | water | uncle | teacher | count | boy | school | i | bag | aunt | can | out | mean;help | office | money | years | go | grandparent | chair | discipline | rover | fix | father | environment | cub | citizen | lord | save | do | someone | means | food | possible | scout | furniture | school | necessary | fields | bag | dengue | small | works | week | old | dumping | fish | library | lion | result | a | table | close | girl | neighbourhood | out | flower | business | space | section | 3 | medicine | nurse | reading | movement | be | run | parent | 25 | premises | courtyard | let | schoolyard | teacher | care | water | cautious | study | keep | place | or | road | feed | love | family | community | one | elder | respect | open | kind | engineer | plantation | area | there | three | attack | way | house | farming | more | classroom | boy | cub scout | part | uncle | particular | he | count | keeping | waste | join | look | dining table | work | tree | as | us | will | i | can | newspaper | example | affection | are | bridge | give | household | an | britain | good | manner | have | in | pond | doe | offspring | planting | locality | things | make | member | field | ideal | 5 | take | vegetable | so | goat | development | picture | plant | building | time | fruit | cleaning | student | poultry | scouting | read | doctor | disease | daily | face | aunt | clean | mother | vegetable garden
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-christ-8.tei;11.4285714286;body | boy | good | door | i | cage | sky | water | can | dream | day | mean;son | being | dearest | human | earth | now | jesus christ | father | bliss | sent | good | get | food | hunter | kind | birth | one | cage | heaven | like | eve | husband | spiritual | set | people | creation | captive | patient | girl | divine | christ | lead | ways | god | human body | bird | be | eating | wa | joy | sorrow | free | water | here | put | care | boy | great | bible | freedom | days | stand | or | sky | jesus | story | flying | few | joseph | mary | life | door | holy | blessing | hi | savior | ha | captivity | he | none | word | gabriel | soul | us | will | can | angel | thus | it | as | cure | at | want | in | need | seek | doctor | saw | means | cross | saviour | human beings | forgiveness | sin | who | helping | meaning | mankind | man | a | i | ocean | so | adam | dream
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-socStud-3.tei;21.7391304348;pencil | school | hour | family | bell | house | well | play | down | wash | book | sleep | bag | eraser | night | table | breakfast | out | teacher | can;rest | sleep | go | 29 | better | do | evening | get | read | break | game | hands | school | washing | morning | try | bag | night | house | play | are | table | assembly | best | out | rings | eating | parent | premises | honour | story | come | teacher | care | study | keep | tiffin | social | or | family | bell | bath | down | wash | brush | respect | singing | environment | bathroom | introduction | way | time | tell | pencil | eraser | back | wake | ha | join | hour | work | us | will | can | toilet | then | general | as | at | in | breakfast | queue | things | member | book | take | draw | classmate | advice | teeth | notebook | a | classroom | well | rule | face | in time | so | clean | studying | senior | talk
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-christ-9.tei;16.4383561644;shop | pocket | mind | hearing | down | home | deed | out | book | rice | good | water | day | bread | town | boy | school | i | o | times | can | basket | grass | curry;shop | words | hunger | money | rest | attitude | go | help | one | group | deeds | eager | rich | lord | rice | then | good | get | food | possible | pocket money | five | listening | world | he | jesus | day | bread | desire | school | like | miracle | try | found | clothes | twelve | spiritual | old | people | energy | orphan | see | are | home | out | even | wa | ways | god | thirst | content | row | bird | be | drink | do | joy | sorrow | fed | here | water | let | come | pity | boy | bible | taking | days | o | times | place | curry | think | blind | feel | father | hearing | down | church | roads | impossible | sermon | little | there | two | intention | way | fish | buy | holy | thus | thousand | ate | ha | must | town | kind | glory | us | tell | will | can | piece | heart | illness | give | in | share | it | an | as | evening | at | have | prayer | need | recovery | no | things | peace | same | walk | far | book | followers | animal | human beings | ordinary | disciple | poor | human being | sacrifice | felt | student | man | a | peace of mind | i | grass | meat | person | hi | so | classmate | time | basket
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-socStud-5.tei;19.801980198;pencil | good | name | pin | space | i | season | chart | lac | water | flood | map | paper | branch | meet | table | line | b | boat | land;kilometre | the flood | the hill | steamer | paper | main | division | good | silt | rise | b | know | fall | world | now | five hundred | name | small | river | upper | sketch | people | crop | see | are | space | ways | forty | sketch map | flowing | be | do | water | let | put | lac | come | seventy | country | chittagong | capital of bangladesh | south | myanmar | communication | one | names | table | boat | city | use | bangladesh | district | area | west | there | two | much | way | pencil | north | thus | thousand | western | line | ha | east | us | will | following | meet | seven | pin | then | india | it | middle | rainy season | in | fill | six | bay of bengal | flood | parts | take | branch | map | draw | chart | falls | journey | a | dhaka | lower | land | i | flow | doe | portion | so | west bengal | brahmaputra
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-hind-1.tei;15.9090909091;blue | body | good | name | service | call | i | universe | image | mind | times | water | master | can | plain | table | chair | sky | worship | down | mean;help | show | being | people | human | earth | chair | mason | find | superior | parts | he | take | do | good | sitting | bow | know | words | hands | world | kindness | posture | shoulder | name | spine | river | creator | creation | see | are | sea | living | ways | god | shiva | worship | religion | behind | humankind | hill | above | bird | body | be | full | parent | nature | here | water | care | universe | times | or | living thing | love | feel | image | one | down | will | names | table | quality | standing | service | area | hindu | there | why | master | way | greatness | call | tell | a | head | allah | offer | serve | it | neighbour | part | particular | ha | present | must | kind | glory | plain | straight | work | tree | as | us | filial duty | i | can | devotion | give | in | mind | life | say | have | prayer | need | keep | mountain | variety | things | make | means | same | asana | build | animal | blue sky | plant | beauty | who | carpenter | infinite | desert | man | building | swami | rule | doe | hi | so | pleasure
/mnt/DATA/MyProject/caculate-readability-by-wordnet/data/English Textbook 4 Readability Level/veryEasy/3-socStud-6.tei;22.695035461;bridge | bathing | right | house | computer | pond | mill | out | electricity | state | pump | wood | forest | ray | play | run | park | water | heat | train | fan | cook | day | school | land | name | i | car | well | leave | can | railway;bathing | help | natural gas | being | move | radio | world | go | bridges | taps | cut | electricity | mosque | lake | production | fuel | main | build | do | sick | get | stop | kind | cutting | fan | hands | cook | using | now | school | washing | name | leave | river | right | people | house | national | play | computer | are | agriculture | out | ways | take | cooking | burner | increase | state | tap water | medicine | be | who | run | power | nature | free | water | care | climate | fertility | country | study | days | keep | personal | produce | place | social | railway | or | one | set | village | roads | arsenic | canal | use | wealth | hospital | there | two | wood | lot | waste | life | way | pesticide | gas | heat | train | ha | must | television | car | work | tree | us | will | can | example | control | give | water pump | it | as | at | have | in | need | pond | planting | turn | things | medic | mills | parks | lit | role | forest | soil erosion | switching | development | plant | finish | drink | x-ray machine | rain | running | fruit | fertilizer | a | land | happening | tube well | i | light | disease | daily | so | shade
